id,Title,開催年度,主催
818,まちなか伝統パフォーマンス,2016,"東京都|アーツカウンシル東京|日本橋文化交流フェスティ バル実行委員会"
819,"伝統芸能公演「紅葉 日本橋～日本美と伝統芸能の饗宴～」",2016,"東京都|アーツカウンシル東京|日本橋文化交流フェスティ バル実行委員会"
821,前夜祭,2016,アーツカウンシル東京|特定非営利活動法人粋なまちづくり倶楽部
823,茶席　高橋是清邸,2016,東京都|アーツカウンシル東京
825,茶席　西川家別邸,2016,東京都|アーツカウンシル東京
826,茶席　川野商店,2016,東京都|アーツカウンシル東京
827,野点,2016,東京都|アーツカウンシル東京
828,茶道はじめて体験,2016,東京都|アーツカウンシル東京
829,"WELCOME ！ 英語で楽しむ茶席",2016,東京都|アーツカウンシル東京
830,子供のための茶道教室,2016,東京都|アーツカウンシル東京
831,茶席　中島の御茶屋,2016,東京都|アーツカウンシル東京
832,茶席　芳梅亭,2016,東京都|アーツカウンシル東京
833,野点,2016,東京都|アーツカウンシル東京
834,"WELCOME ！ 英語で楽しむ茶席",2016,東京都|アーツカウンシル東京
835,高校生野点,2016,東京都|アーツカウンシル東京
836,茶道はじめて体験,2016,東京都|アーツカウンシル東京
845,小金井公演（2016年10月17日）,2016,東京都|アーツカウンシル東京
846,日の出町公演（2016年10月29日）,2016,東京都|アーツカウンシル東京
847,立川公演（2016年11月5日）,2016,東京都|アーツカウンシル東京
848,八丈島公演（2016年11月11日）,2016,東京都|アーツカウンシル東京
849,八丈島公演（2016年11月12日）,2016,東京都|アーツカウンシル東京
850,福生公演（2016年11月23日）,2016,東京都|アーツカウンシル東京
851,檜原村公演（2016年12月3日）,2016,東京都|アーツカウンシル東京
853,"小曽根 真＆ゴンサロ・ルバルカバ “Jazz meets Classic” with東京都交響楽団(東京文化会館）",2016,東京都|東京文化会館|アーツカウンシル東京
854,"小曽根 真＆ゴンサロ・ルバルカバ “Jazz meets Classic” with東京都交響楽団(オリンパスホール八王子）",2016,東京都|東京文化会館|アーツカウンシル東京
856,第2回浜田理恵,2016,東京都|東京文化会館|アーツカウンシル東京
857,第3回ゴンサロ・ルバルカバ,2016,東京都|東京文化会館|アーツカウンシル東京
858,第4回タチアナ・ヴァシリエヴァ,2016,東京都|東京文化会館|アーツカウンシル東京
859,第5回渡辺貞夫,2016,東京都|東京文化会館|アーツカウンシル東京
860,"まちなかコンサートvol.1 3歳からの楽しいクラシック",2016,東京都|東京文化会館|アーツカウンシル東京
861,"まちなかコンサートvol.2 よりみちコンサート",2016,東京都|東京文化会館|アーツカウンシル東京
862,"まちなかコンサートvol.3 よりみちコンサートムジカ・アモーレ",2016,東京都|東京文化会館|アーツカウンシル東京
865,No.370,2016,公益財団法人東京都交響楽団
866,No.371,2016,公益財団法人東京都交響楽団
867,"都響・八王子シリーズ　ロシア＆チェコのノスタルジア ─郷愁を誘う音楽",2016,公益財団法人東京都交響楽団
868,12/24文化会館,2016,公益財団法人東京都交響楽団
869,12/26サントリー,2016,公益財団法人東京都交響楽団
870,12/23芸劇,2016,公益財団法人東京都交響楽団
871,福岡特別公演,2016,公益財団法人東京都交響楽団
872,名古屋特別公演,2016,公益財団法人東京都交響楽団
873,都響スペシャル「シェイクスピア讃」,2016,公益財団法人東京都交響楽団
876,都響・調布シリーズNo.18,2016,公益財団法人東京都交響楽団
877,ボクとわたしとオーケストラ,2016,"公益財団法人東京都交響楽団|株式会社いわき市民コミュニティ放送（SEA WAVE FM いわき）|NPO法人いわきの子どもたちに音楽を届ける会"
878,第33回障害者のためのふれあいコンサート,2016,東京都|公益財団法人東京都交響楽団|日本チャリティ協会
884,屋外収蔵,2016,江戸東京たてもの園
885,神楽坂楽座～講釈場,2016,アーツカウンシル東京|特定非営利活動法人粋なまちづくり倶楽部
1058,"東京大茶会 2016",2016,東京都|アーツカウンシル東京
1192,テスト,2015,ＴＢＳ
1220,神楽坂芸能めぐり街角ライブ,2016,アーツカウンシル東京|公益財団法人東京都歴史文化財団|特定非営利活動法人粋なまちづくり倶楽部
1222,【特別展】ポンピドゥー・センター傑作展─ピカソ、マティス、デュシャンからクリストまで─,2016,東京都美術館|ポンピドゥー・センター|朝日新聞社|ＴＢＳ
1223,神楽坂,2016,アーツカウンシル東京|特定非営利活動法人粋なまちづくり倶楽部
1224,覗いてみようお座敷遊び,2016,アーツカウンシル東京|特定非営利活動法人粋なまちづくり倶楽部
1226,赤城神社　夕暮れライブ,2016,アーツカウンシル東京|特定非営利活動法人粋なまちづくり倶楽部
1228,神楽坂タイムスリップ　スタンプラリー／歴史ガイド,2016,アーツカウンシル東京|特定非営利活動法人粋なまちづくり倶楽部
1231,"江戸東京たてもの園 子宝湯（2016年9月24日）",2016,東京都|東京文化会館|アーツカウンシル東京
1233,"江戸東京たてもの園 子宝湯（2016年9月25日）",2016,東京都|東京文化会館|アーツカウンシル東京
1235,【開館90周年記念展】木々との対話──再生をめぐる5つの風景,2016,東京都美術館
1237,想いアラタに,2016,東京都美術館|月火水木金土日
1238,"キョウノドウキ ‒ 矩形・そこに見る日本画の可能性",2016,東京都美術館|キョウノドウキ展実行委員会
1239,"「日本画の王道」─11人の拓く 日本画の現在─",2016,東京都美術館|現在日本画研究会
1240,紙神,2016,東京都美術館|MITSUMATA
1241,無・尽・蔵,2016,"東京都美術館|∞3（インフィニティー スリー）"
1244,常設展示,2016,東京都江戸東京博物館
1245,国立西洋美術館本館1階ロビー（2016年9月29日）,2016,東京都|東京文化会館|アーツカウンシル東京
1247,東京文化会館キャノピー（2016年10月8日）,2016,東京都|東京文化会館|アーツカウンシル東京
1251,東京文化会館キャノピー（2016年10月9日）,2016,東京都|東京文化会館|アーツカウンシル東京
1252,東京都美術館　佐藤慶太郎記念アートラウンジ（2016年10月15日）,2016,東京都|東京文化会館|アーツカウンシル東京
1253,東京都美術館　佐藤慶太郎記念アートラウンジ（2016年10月16日）,2016,東京都|東京文化会館|アーツカウンシル東京
1254,"国立国会図書館 国際子ども図書館 レンガ棟 3階ホール（2016年10月16日）",2016,東京都|東京文化会館|アーツカウンシル東京
1255,"恩賜上野動物園西園 動物園ステージ（2016年10月22日）",2016,東京都|東京文化会館|アーツカウンシル東京
1256,"旧岩崎邸庭園 洋館内（2016年10月23日）",2016,東京都|東京文化会館|アーツカウンシル東京
1257,"東京国立博物館 法隆寺宝物館（2016年10月29日）",2016,東京都|東京文化会館|アーツカウンシル東京
1258,台東区立下町風俗資料館付設展示場　旧吉田屋酒店（2016年10月30日）,2016,東京都|東京文化会館|アーツカウンシル東京
1259,国立科学博物館日本館中央ホール（2016年11月5日）,2016,東京都|東京文化会館|アーツカウンシル東京
1281,平野の旧印刷所,2016,東京都現代美術館|アーツカウンシル東京|東京都
1285,"【連携展】TOKYO 書 2017　公募団体の今",2016,東京都美術館
1289,【コレクション展】東京都現代美術館所蔵「新東京百景─90年前の東京」,2016,東京都|東京都美術館
1306,"旧岩崎邸庭園 洋館内（2016年10月22日）",2016,東京文化会館|アーツカウンシル東京|東京都
1313,入野義朗生誕95年記念コンサート,2016,"NPO法人 JML音楽研究所"
1317,リトルトーキョー,2016,東京都現代美術館|アーツカウンシル東京|東京都
1320,第14回東京音楽コンクール優勝者＆最高位入賞者コンサート,2016,東京文化会館|読売新聞社|花王株式会社|東京都
1321,【企画展】山岡鉄舟と江戸無血開城,2016,東京都江戸東京博物館|東京都
1322,"江東区深川江戸資料館、江東区芭蕉記念館、江東区立深川図書館、法苑山 浄心寺、あづま屋文具店、 田巻屋、大久保クリーニング、三河屋精米店、杉原商店、アライズ コーヒーロースターズ、fukadaso CAFE、iki ESPRESSO TOKYO、ALLPRESS ESPRESSO、mamma cafe 151A、しまぶっく、smokebooks、NOiS清澄白河",2016,東京都|東京都現代美術館|アーツカウンシル東京
1339,【企画展】伊藤晴雨幽霊画展,2016,東京都江戸東京博物館|東京都
1340,"【企画展】市民からのおくりもの 2016－平成27年度 新収蔵品から－",2016,東京都江戸東京博物館|東京都
1341,【企画展】徳川将軍家の婚礼,2016,東京都江戸東京博物館|公益財団法人德川記念財団|東京都
1342,【企画展】戦時下東京のこどもたち,2016,東京都江戸東京博物館|東京都
1361,江東区深川江戸資料館,2016,東京都|東京都現代美術館|アーツカウンシル東京
1362,"Coci la elle（コシラエル本店）",2016,東京都|東京都現代美術館|アーツカウンシル東京
